20211204-307e476e86	307e476e86	929d847152	Sat Dec 4 18:04:24 2021 +0300	Fixed bug #81216 (Nullsafe operator leaks dynamic property name)	oss-fuzz #38542	Zend/tests/bug81216.phpt	commit 307e476e86e19135976ba7e686558de68dbb9b29Author: Dmitry Stogov <dmitry@zend.com>Date:  Sat Dec 4 18:04:24 2021 +0300  Fixed bug #81216 (Nullsafe operator leaks dynamic property name)    Fixes oss-fuzz #38542
20220926-8258b7731b	8258b7731b	e488f7b0eb	Mon Sep 26 11:43:38 2022 +0300	Fix memory leak	oss-fuzz #51622	Zend/tests/temporary_cleaning_017.phpt	commit 8258b7731ba8cde929e1f3504577af0a4440cad4Author: Dmitry Stogov <dmitry@zend.com>Date:  Mon Sep 26 11:43:38 2022 +0300  Fix memory leak    Fixes oss-fuzz #51622
20220919-8a1f7fa721	8a1f7fa721	54701ea3e7	Mon Sep 19 13:03:24 2022 +0300	Fix memory leak	oss-fuzz #51451	Zend/tests/gc_046.phpt	commit 8a1f7fa7216800e64f3d59b1a9c3285ca048a0feAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Sep 19 13:03:24 2022 +0300  Fix memory leak    Fixes oss-fuzz #51451
20230621-fae42c8bd8	fae42c8bd8	6c015ae8fe	Wed Jun 21 14:59:05 2023 +0200	Fix assertion violation for invalid class const objects in const expressions (#11458)	oss-fuzz #59764	Zend/tests/oss_fuzz_59764.phpt	commit fae42c8bd832174a17a804d0da0bfd624fd071e4Author: Ilija Tovilo <ilija.tovilo@me.com>Date:  Wed Jun 21 14:59:05 2023 +0200  Fix assertion violation for invalid class const objects in const expressions (#11458)    Fixes oss-fuzz #59764
20230325-57029ce92e	57029ce92e	c2f3a605f0	Sat Mar 25 17:42:39 2023 +0100	Fix buffer-overflow in php_fgetcsv() with \0 delimiter and enclosure	oss-fuzz #57392	ext/standard/tests/oss_fuzz_57392.phpt	commit 57029ce92ec5312752eaf436e4e61742d838a520Author: Ilija Tovilo <ilija.tovilo@me.com>Date:  Fri Mar 24 15:19:58 2023 +0100  Fix buffer-overflow in php_fgetcsv() with \0 delimiter and enclosure    Fixes oss-fuzz #57392  Closes GH-10923
20230202-35a36b13e5	35a36b13e5	f291d37a1a	Thu Feb 2 19:18:17 2023 +0100	Fix comp-time and constant evaluation of dynamic class constant fetch	oss-fuzz #55436	Zend/tests/gh10486.phpt	commit 35a36b13e539c252d309f1799b5f653cf76921bdAuthor: Ilija Tovilo <ilija.tovilo@me.com>Date:  Thu Feb 2 15:40:50 2023 +0100  Fix comp-time and constant evaluation of dynamic class constant fetch    Fixes GH-10486  Fixes oss-fuzz #55436  Fixes oss-fuzz #55472  Closes GH-10487
20230130-81607a62ca	81607a62ca	ec4939b170	Mon Jan 30 13:15:05 2023 +0300	Fix type inference	oss-fuzz #55358	ext/opcache/tests/jit/assign_obj_op_003.phpt	commit 81607a62ca85d016699e16344a5cebca9edba46aAuthor: Dmitry Stogov <dmitry@zend.com>Date:  Mon Jan 30 13:15:05 2023 +0300  Fix type inference    Fixes oss-fuzz #55358
20211101-f8ec5a1d4c	f8ec5a1d4c	1a2fb90bf4	Mon Nov 1 12:31:34 2021 +0100	Fix range inference hang	oss-fuzz #40566.	ext/opcache/tests/range_inference_hang.phpt	commit f8ec5a1d4c002a6bdfcec6b2582f66d58d32003cAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Nov 1 12:29:48 2021 +0100  Fix range inference hang    We shouldn't switch from range to no range for ZEND_DIV and instead  explicitly return an overflowing range. Otherwise the range will  not actually get updated during widening, and we'll perform  essentially infinite narrowing.    Fixes oss-fuzz #40566.
20211101-1a2fb90bf4	1a2fb90bf4	91dfac6f2a	Mon Nov 1 11:44:32 2021 +0100	Fix finally exception chaining on recursion	oss-fuzz #40464.	Zend/tests/try/try_finally_recursive_previous.phpt	commit 1a2fb90bf459f2ab918e02dff63c803f24a354a9Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Nov 1 11:42:36 2021 +0100  Fix finally exception chaining on recursion    In this case zend_exception_set_previous() would destroy the  fast_call exception and further accesses on ex would be invalid.  We should only update ex if we update EG(exception).    Fixes oss-fuzz #40464.
20211101-64878757be	64878757be	55aadc647b	Mon Nov 1 11:03:17 2021 +0100	Fix scdf loop var free check for phi vars	oss-fuzz #40453.	Zend/tests/match/match_of_phi_optimization.phpt	commit 64878757be97a6938b4cd7f3e0a0937f5f73e48eAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Nov 1 11:01:29 2021 +0100  Fix scdf loop var free check for phi vars    The variable may come from a phi node, in which case we should  take the defining block from it.    Fixes oss-fuzz #40453.
20211101-55aadc647b	55aadc647b	a4ed17167c	Mon Nov 1 09:50:22 2021 +0100	Fix self-assign evaluation order for ASSIGN_DIM_OP	oss-fuzz #40287.	Zend/tests/assign_dim_op_same_var.phpt	commit 55aadc647bbded429b5a54835619b8038f6f909eAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Nov 1 09:36:22 2021 +0100  Fix self-assign evaluation order for ASSIGN_DIM_OP    For $ary[idx] op= $ary we should evaluate the RHS operand first,  otherwise we may create a reference-free recursive array. Use the  same handling we do for the normal $ary[idx] = $ary case.    Fixes oss-fuzz #40287.
20211019-22b6aac66f	22b6aac66f	0acfd2d7b5	Tue Oct 19 14:19:22 2021 +0200	Fix inc/dec of undef var with error handler	oss-fuzz #36604.	Zend/tests/incdec_undef.phpt	commit 22b6aac66fbb64dd479b4a34ac3a7af7a40adad9Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Oct 19 13:12:37 2021 +0200  Fix inc/dec of undef var with error handler    Set the variable to null after emitting the undef var notice  rather than before. This avoids an assertion failure if the var  is unset by the error handler.    The flip side is that this may cause a leak instead, but that's  the more harmless outcome.    Fixes oss-fuzz #36604.
20211019-8653174539	8653174539	9ab3bc69e8	Tue Oct 19 11:40:19 2021 +0200	Fix nested WeakMap destruction	oss-fuzz #40090.	Zend/tests/weakrefs/weakmap_nested.phpt	commit 8653174539b079063ecf65e964da09cad06e77f8Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Oct 19 11:40:19 2021 +0200  Fix nested WeakMap destruction    This undoes the change from a4b209fdcfe799ab97f55c4c9d22d889813fc266  and addresses the original problem by dropping the unrefs during  shutdown. All objects should get unref'ed without that, and this  code path should only get hit for dangling references due to  bailout.    Alternatively we'd have to relax some assertions that check that the  object is part of the weakrefs table, which seems worse.    Fixes oss-fuzz #40090.
20211011-fabcc9a350	fabcc9a350	bbe21365b4	Mon Oct 11 12:19:29 2021 +0200	Fix long-term shutdown/tick fci/fcc storage	oss-fuzz #39778.	Zend/tests/register_shutdown_function_refcount.phpt	commit fabcc9a350087c652252f63b1d3744516e34d57eAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Oct 11 12:17:44 2021 +0200  Fix long-term shutdown/tick fci/fcc storage    Normally incrementing the refcount on just function_name is  sufficient. However, if the callable is of the form 'X::y' inside  an instance method, this will capture $this in fcc.object, which  also needs to be retained.    The fci_addref/fci_release helpers should likely be exported as  a general API, as we may have this problem in other places as  well.    Fixes oss-fuzz #39778.
20211006-3661c1932c	3661c1932c	f455894bb6	Wed Oct 6 10:50:44 2021 +0200	Fix array cast type inference wrt packed arrays	oss-fuzz #39650.	ext/opcache/tests/jit/cast_002.phpt	commit 3661c1932c3c04f29331f4892d0e60c7b7ba612fAuthor: Nikita Popov <nikita.ppv@gmail.com>Date:  Wed Oct 6 10:48:14 2021 +0200  Fix array cast type inference wrt packed arrays    Use KEY_LONG instead of PACKED if it's possible for the array to  be empty. It won't be packed in that case.    Fixes oss-fuzz #39650.
20211005-bbd3f714d7	bbd3f714d7	cdcdb33080	Tue Oct 5 11:28:16 2021 +0200	Fix COPY_TMP live range construction after optimization	oss-fuzz #39548.	Zend/tests/coalesce_assign_optimization.phpt	commit bbd3f714d7a39b11b876ffca0b37520abadbef89Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Oct 5 11:26:32 2021 +0200  Fix COPY_TMP live range construction after optimization    If we optimize the FREE away, we should switch to constructing  a normal live range, rather than a split live range.    Fixes oss-fuzz #39548.
20210928-17d6efc729	17d6efc729	2e02b1f157	Tue Sep 28 10:37:54 2021 +0200	Fix block marking for two arm math	oss-fuzz #39380.	Zend/tests/match/044.phpt	commit 17d6efc729e0a973bb4e8f4e19a9d099a8c13b54Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Tue Sep 28 10:35:54 2021 +0200  Fix block marking for two arm math    This would end up taking the successors_count=2 case, even though  we need to treat SWITCH and MATCH differently. This incorrectly  marked a block as FOLLOW, resulting in incorrect block pass  optimization.    Fixes oss-fuzz #39380.
20210927-7d483418e2	7d483418e2	823888c472	Mon Sep 27 16:18:40 2021 +0200	Fix relative offsets when copying JMPZNZ	oss-fuzz #39295.	Zend/tests/jmpznz_relative_offsets.phpt	commit 7d483418e21b8c250f03cbef6480e34e428e6f53Author: Nikita Popov <nikita.ppv@gmail.com>Date:  Mon Sep 27 16:13:33 2021 +0200  Fix relative offsets when copying JMPZNZ    This was doing a plain copy of JMPZNZ, even though it encodes  offsets relative to the opline. As such, the offsets would be  relative to target, while they should be relative to opline.  Fix this by recomputing them.    Fixes oss-fuzz #39295.
