imagemagick-20211024-7e2565b79	7e2565b79	9a301fa41	Sun Oct 24 12:17:34 2021 +0200	Copy scale to avoid duplicate free (https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36990).	commit 7e2565b79a2268bc89a1b83bd30ed19fe8881addAuthor: Dirk Lemstra <dirk@lemstra.org>Date:   Sun Oct 24 12:17:22 2021 +0200    Copy scale to avoid duplicate free (https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36990).	36990	coders/dcm.c	2709;3011;3030;3254;3990
imagemagick-20211009-524edfed7	524edfed7	f7ff309b0	Sat Oct 9 16:46:39 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=39708	commit 524edfed7587623a24ce7b7bb16af049b8b5e920Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Oct 9 16:46:39 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=39708	39708	coders/dcm.c	3221;3242;3819
imagemagick-20210924-d9cb7ae93	d9cb7ae93	3037b2f32	Fri Sep 24 17:43:34 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=39091	commit d9cb7ae93cb29b4a0624805cf4a40ef2d3824ee2Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Fri Sep 24 17:43:34 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=39091	39091	coders/sixel.c	160
imagemagick-20210912-6d00c9634	6d00c9634	720b86f5d	Sun Sep 12 12:06:39 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=38573	commit 6d00c96343ce0f5d3a91327c4ef2ed42fbcf86adAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Sep 12 12:06:39 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=38573	38573	coders/pdf.c	301
imagemagick-20210910-c5d3358ac	c5d3358ac	ae0bf4469	Fri Sep 10 14:26:30 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=38401	commit c5d3358acc7cb76b9321004ff3fe6342e7c630e7Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Fri Sep 10 14:26:19 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=38401	38401	coders/cin.c;coders/dpx.c	410;749;1244
imagemagick-20210809-d137050db	d137050db	a36554278	Mon Aug 9 07:21:37 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36990	commit d137050dbe63cf1dcc815d6ecb5dfd1d56624335Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Aug 9 07:21:27 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36990	36990	coders/dcm.c	3024
imagemagick-20210716-606b7dab1	606b7dab1	cce49e30a	Fri Jul 16 22:09:19 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36257	commit 606b7dab1c1f3e63b4cd2cca5d77ae3978a6659bAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Fri Jul 16 22:09:19 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36257	36257	coders/webp.c	757
imagemagick-20210716-cce49e30a	cce49e30a	40968cff0	Fri Jul 16 16:36:45 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36248	commit cce49e30a5d1465f42d2c9b5deaa402ed2332f15Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Fri Jul 16 16:35:50 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=36248	36248	coders/bytebuffer-private.h;coders/pdf.c	48;248;261
imagemagick-20210617-4e568154b	4e568154b	ef93bbf56	Thu Jun 17 21:11:01 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=35322	commit 4e568154b4c8f9c3a3d5e86d433df013a1c65e96Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Jun 17 21:11:01 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=35322	35322	MagickCore/paint.c	118;208
imagemagick-20210607-6eac50b44	6eac50b44	010ae561b	Mon Jun 7 18:05:50 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=35024	commit 6eac50b44aa93f52d9244329446b1f45a680c162Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Jun 7 18:05:50 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=35024	35024	MagickCore/draw.c	91
imagemagick-20210430-6197fbd8b	6197fbd8b	391f160bf	Fri Apr 30 22:01:03 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33831	commit 6197fbd8b976c86db1e7224c71b52742963e9e17Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Fri Apr 30 22:01:03 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33831	33831	coders/mask.c	110
imagemagick-20210420-26ad64d1b	26ad64d1b	c958cda91	Tue Apr 20 09:49:39 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33466	commit 26ad64d1b07613b022017fcc8e3d066a46c9215bAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Tue Apr 20 09:49:39 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33466	33466	coders/jpeg.c	1031;1314;1322;1369
imagemagick-20210417-53a252607	53a252607	b5fe4ae0d	Sat Apr 17 09:59:09 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33277	commit 53a25260756baec209fe9ff7a24eabd75ffe6153Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Apr 17 09:59:09 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33277	33277	coders/fl32.c	192
imagemagick-20210417-cfb052422	cfb052422	ca3613100	Sat Apr 17 09:34:43 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33350	commit cfb052422c48efb6a0f1efe5e4e48503491cede9Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Apr 17 09:34:43 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33350	33350	MagickCore/draw.c;coders/map.c	5537;164
imagemagick-20210414-d5c7cbad2	d5c7cbad2	2a8164c4f	Wed Apr 14 16:17:09 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33232	commit d5c7cbad22a71a81e9f5d033e5f9c28622b9cfb8Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Wed Apr 14 16:17:09 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33232	33232	MagickCore/draw.c;coders/vid.c	5538;168;205
imagemagick-20210410-1c609fbd4	1c609fbd4	af064c0f5	Sat Apr 10 19:48:56 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33137	commit 1c609fbd4066e6652660c5945e20f2e333e21652Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Apr 10 19:48:56 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=33137	33137	MagickCore/draw.c	2273;2300;2573;2584
imagemagick-20210321-20f7808d7	20f7808d7	201394539	Sun Mar 21 21:20:17 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32322	commit 20f7808d700c811f3e01ac0bcbcf9eb968abaeb1Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Mar 21 21:19:58 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32322	32322	coders/dcm.c	2978
imagemagick-20210316-5da028039	5da028039	b03bcde92	Tue Mar 16 19:41:18 2021 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28891	commit 5da028039d605ccfc5cda978dce30ff65346c2f4Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Tue Mar 16 19:41:18 2021 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28891	28891	MagickCore/fx.c	2285
imagemagick-20210309-3ba80aed0	3ba80aed0	b81401639	Tue Mar 9 13:31:18 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31872	commit 3ba80aed0e40887861b1b825e26ff10fc283475eAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Tue Mar 9 13:31:18 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31872	31872	MagickCore/draw.c	2299
imagemagick-20210213-683a10751	683a10751	a6030b4f9	Sat Feb 13 08:50:38 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=30896	commit 683a10751f532f1768b5f6926261be14e1ced9e4Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Feb 13 08:50:38 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=30896	30896	MagickCore/draw.c	2272
imagemagick-20210211-f6d5ebc60	f6d5ebc60	2eeea3fef	Thu Feb 11 19:28:50 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=30839	commit f6d5ebc607a15f8f9b5783527da961d83ae80874Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Feb 11 19:28:35 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=30839	30839	MagickCore/list.c;MagickCore/vision.c	270;461;553
imagemagick-20210118-6dd231635	6dd231635	24efbfa0e	Mon Jan 18 19:57:32 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29716	commit 6dd2316354354c59af235b686fcfb5f7949d2d38Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Jan 18 19:57:32 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29716	29716	MagickCore/geometry.c	663
imagemagick-20210118-24efbfa0e	24efbfa0e	ab327bfca	Mon Jan 18 19:53:15 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29716	commit 24efbfa0e61333896301dea3ba620742a5086d9fAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Jan 18 19:53:15 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29716	29716	MagickCore/geometry.c	663
imagemagick-20210108-4a752eee0	4a752eee0	e191e397a	Fri Jan 8 11:32:39 2021 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29398	commit 4a752eee0705cdb03b4d517da59ec9790909a377Author: Cristy <urban-warrior@imagemagick.org>Date:   Fri Jan 8 11:32:39 2021 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29398	29398	MagickCore/draw.c	7527
imagemagick-20210103-74a6187b6	74a6187b6	c2c76ab31	Sun Jan 3 08:48:52 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29191	commit 74a6187b6a5248b0456dcac199c230a2b395092bAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Jan 3 08:48:52 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29191	29191	MagickCore/colormap.c	49;361
imagemagick-20210103-ac4f25ef7	ac4f25ef7	96dedcd9c	Sun Jan 3 08:25:02 2021 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29189	commit ac4f25ef71b53c5098da06465c81a8b3d9a59abeAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Jan 3 08:25:02 2021 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=29189	29189	coders/mac.c	163
imagemagick-20201222-408c69cad	408c69cad	8a5c67bd7	Tue Dec 22 21:53:10 2020 -0500	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28891	commit 408c69cad31994ce30782e4d11d42f48e2bd4c2cAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Tue Dec 22 21:53:10 2020 -0500    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28891	28891	MagickCore/fx.c	524
imagemagick-20201221-e416181a9	e416181a9	688910c39	Mon Dec 21 14:27:31 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28849	commit e416181a93820f6db7f84be0ba7b0910ecdc94f2Author: Cristy <urban-warrior@imagemagick.org>Date:   Mon Dec 21 14:27:31 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28849	28849	ChangeLog;MagickCore/fx.c	3;520;2277
imagemagick-20201215-f4e4ebab8	f4e4ebab8	4f7088385	Tue Dec 15 20:21:57 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28698	commit f4e4ebab852ac9d523669d7ce3b865f6cfda0ac2Author: Cristy <urban-warrior@imagemagick.org>Date:   Tue Dec 15 20:21:57 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28698	28698	coders/sun.c	441
imagemagick-20201215-4f7088385	4f7088385	32a0a9065	Tue Dec 15 12:05:40 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28675	commit 4f708838525ad96b97f8aeb766f2f2a51e35a0e6Author: Cristy <urban-warrior@imagemagick.org>Date:   Tue Dec 15 12:05:40 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28675	28675	coders/png.c	5091
imagemagick-20201210-9b27c78dc	9b27c78dc	cfe5c6fe3	Thu Dec 10 17:54:03 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28526	commit 9b27c78dc8804a90adbb9cf104f8fa0401294dfdAuthor: Cristy <urban-warrior@imagemagick.org>Date:   Thu Dec 10 17:54:03 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=28526	28526	coders/ps3.c	267
imagemagick-20201209-6f1ee6104	6f1ee6104	9aa42a7ea	Wed Dec 9 12:55:27 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=2845	commit 6f1ee610482976b33bd56144243330fe7435ab49Author: Cristy <urban-warrior@imagemagick.org>Date:   Wed Dec 9 12:55:27 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=2845	2845	coders/jp2.c	398
imagemagick-20201125-77d816466	77d816466	d4b1a4b71	Wed Nov 25 18:22:32 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27886	commit 77d8164664b539065ff5af2aa6017f352820568fAuthor: Cristy <urban-warrior@imagemagick.org>Date:   Wed Nov 25 18:22:32 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27886	27886	MagickCore/effect.c;coders/tiff.c	811;835;871;1830;2051
imagemagick-20201118-490c5f2e5	490c5f2e5	368de8cf0	Wed Nov 18 00:48:59 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27575	commit 490c5f2e5ff47e6a7fcc9f3e115ec869c58802ecAuthor: Cristy <urban-warrior@imagemagick.org>Date:   Wed Nov 18 00:48:59 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27575	27575	MagickCore/draw.c	5519
imagemagick-20201113-94cd4b42b	94cd4b42b	c96f47cab	Fri Nov 13 19:48:44 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27462	commit 94cd4b42bd47eabdf6b4857b1efc9bdcdb1755b7Author: Cristy <urban-warrior@imagemagick.org>Date:   Fri Nov 13 19:48:44 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=27462	27462	MagickCore/stream.c	201
imagemagick-20201108-4ba65ecd4	4ba65ecd4	54347937b	Sun Nov 8 12:51:01 2020 +0000	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=26932	commit 4ba65ecd45c4c852537178c78dfefc1b45bb4464Author: Cristy <urban-warrior@imagemagick.org>Date:   Sun Nov 8 12:50:49 2020 +0000    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=26932	26932	ChangeLog;MagickCore/annotate.c	3;1611
imagemagick-20200817-9456300a0	9456300a0	e06378167	Mon Aug 17 17:02:59 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=22534	commit 9456300a07627676061d6ba991621ce52361dbafAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Aug 17 17:02:59 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=22534	22534	coders/gif.c	1175
imagemagick-20200806-2dec41b9e	2dec41b9e	1591cf748	Thu Aug 6 11:19:34 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24713	commit 2dec41b9e0a58098edbb8d341ebef1d8c84cfa63Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Aug 6 11:19:34 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24713	24713	coders/tiff.c	2151
imagemagick-20200804-624b2c952	624b2c952	fab704b6f	Tue Aug 4 07:15:04 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24662	commit 624b2c952f0c01899dbe5efc9a2faf9ada37ce93Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Tue Aug 4 07:15:04 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24662	24662	MagickCore/draw.c	91
imagemagick-20200726-c60d3288b	c60d3288b	d71d8c2b1	Sun Jul 26 09:55:35 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24413	commit c60d3288b2640ceaadc9758b4ebebf417907aaa7Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Jul 26 09:55:35 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24413	24413	coders/ghostscript-private.h;coders/xps.c	1;31;127;206;14;41;57;86;97;156;181;314;356;375;393
imagemagick-20200713-f2d5b7615	f2d5b7615	e0c34b9b1	Mon Jul 13 15:35:04 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24106	commit f2d5b7615ec97abb32d24d2b021d386283d983ecAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Mon Jul 13 15:35:04 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=24106	24106	MagickCore/draw.c	2699
imagemagick-20200702-5cd2cc85b	5cd2cc85b	3976a15b6	Thu Jul 2 12:07:07 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23855	commit 5cd2cc85b70d03aaad29aea22f61d7d27ee03c38Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Jul 2 12:07:07 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23855	23855	coders/ept.c	249
imagemagick-20200628-223f2c069	223f2c069	a2ef3c8f8	Sun Jun 28 15:56:04 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23780	commit 223f2c069da88daec368ab103a63b95f4564e3d3Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Jun 28 15:56:04 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23780	23780	MagickCore/draw.c	4553
imagemagick-20200625-ce3d29385	ce3d29385	ab5fe2911	Thu Jun 25 12:12:52 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23707	commit ce3d29385941d1d25286d53100873eddb1877fc8Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Jun 25 12:12:52 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23707	23707	MagickCore/constitute.c	845
imagemagick-20200620-fc6e7059d	fc6e7059d	8df43fd43	Sat Jun 20 16:32:09 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23607	commit fc6e7059d22a6f6fa427ea3be717e6003d9d110fAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Sat Jun 20 16:32:09 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23607	23607	MagickCore/draw.c	4221
imagemagick-20200611-6c80c0ca8	6c80c0ca8	d3c803174	Thu Jun 11 21:16:24 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23338	commit 6c80c0ca8e31fae30e0ff34f74ac83dc48bd4ecaAuthor: Cristy <mikayla-grace@urban-warrior.org>Date:   Thu Jun 11 21:16:24 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23338	23338	MagickCore/draw.c	5471
imagemagick-20200607-ad86bdfef	ad86bdfef	7cd761134	Sun Jun 7 11:43:55 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23163	commit ad86bdfef9e22db10d54e5d414f7d44cf13a6e95Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun Jun 7 11:43:31 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=23163	23163	MagickCore/draw.c	4095
imagemagick-20200531-01d87f023	01d87f023	4e3f979e7	Sun May 31 12:55:20 2020 -0400	https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=22865	commit 01d87f023e5bb1cf09f8fe8aa6ea377f6fda0f83Author: Cristy <mikayla-grace@urban-warrior.org>Date:   Sun May 31 12:54:57 2020 -0400    https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=22865	22865	coders/miff.c	1175
