FFmpeg-20191210-6e15ba2d1f	6e15ba2d1f	a9cbd25d89	Tue Dec 10 16:09:14 2019 +0100	avcodec/apedec: Fix 2 integer overflows	18728	5747539563511808	libavcodec/apedec.c	1234;1302
FFmpeg-20191210-93d52a181e	93d52a181e	090ac57997	Tue Dec 10 16:09:14 2019 +0100	avcodec/truemotion2: Fix 2 integer overflows in tm2_low_res_block()	18692	6248679635943424	libavcodec/truemotion2.c	586
FFmpeg-20191210-8bcb5fbab5	8bcb5fbab5	a0ae4b7df9	Tue Dec 10 16:09:14 2019 +0100	avcodec/truespeech: Fix an integer overflow in truespeech_synth()	18741	5748950460268544	libavcodec/truespeech.c	255
FFmpeg-20191201-7686ba1f14	7686ba1f14	589cb44498	Sun Dec 1 17:17:04 2019 +0100	avcodec/alac: Fix integer overflow in lpc_prediction() with sign	18643	5672182449700864	libavcodec/alac.c	227
FFmpeg-20191201-589cb44498	589cb44498	0e010e489b	Sun Dec 1 17:17:04 2019 +0100	avcodec/wmaprodec: Fix buflen computation in save_bits()	18630	5201588654440448	libavcodec/wmaprodec.c	1565
FFmpeg-20191201-0e010e489b	0e010e489b	47d963335e	Sun Dec 1 17:17:04 2019 +0100	avcodec/vc1_block: Fix integer overflow in AC rescaling in vc1_decode_i_block_adv()	18629	5182370286403584	libavcodec/vc1_block.c	889
FFmpeg-20191125-d82ab96e76	d82ab96e76	721624c2f6	Mon Nov 25 00:07:07 2019 +0100	avcodec/ffwavesynth: Fix integer overflow with pink_ts_cur/next	18614	5704508847423488	libavcodec/ffwavesynth.c	217
FFmpeg-20191125-721624c2f6	721624c2f6	bf9c4a1275	Mon Nov 25 00:07:07 2019 +0100	avcodec/ralf: Fix integer overflows with the filter coefficient in decode_channel()	18616	5121296757424128	libavcodec/ralf.c	264
FFmpeg-20191124-cf323f4d38	cf323f4d38	5634e20525	Sun Nov 24 23:00:25 2019 +0100	avcodec/wmavoice: Fix integer overflow in synth_frame()	18518	6560514359951360	libavcodec/wmavoice.c	1523
FFmpeg-20191120-7fc1baf0ca	7fc1baf0ca	e36ccb5048	Wed Nov 20 15:50:15 2019 +0100	avcodec/vc1_block: Fix undefined behavior in ac prediction rescaling	18479	5128912371187712	libavcodec/vc1_block.c	1036
FFmpeg-20191120-dc3f327e74	dc3f327e74	b6abdb1faf	Wed Nov 20 15:50:15 2019 +0100	avcodec/apedec: Fixes integer overflow of res+*data in do_apply_filter()	18405	5708834760294400	libavcodec/apedec.c	1272
FFmpeg-20191120-c8c17b8cef	c8c17b8cef	faea5b4462	Wed Nov 20 15:50:15 2019 +0100	avcodec/sonic: Fix integer overflow in predictor_calc_error()	18346	5709623893426176	libavcodec/sonic.c	473
FFmpeg-20191109-10eabb8e40	10eabb8e40	7786f6c30e	Sat Nov 9 18:03:38 2019 +0100	avcodec/interplayacm: Fix overflow of last unused value	18393	5667520110919680	libavcodec/interplayacm.c	529
FFmpeg-20191109-7786f6c30e	7786f6c30e	1c63edcdd2	Sat Nov 9 18:03:37 2019 +0100	avcodec/adpcm: Fix undefined behavior with negative predictions in IMA OKI	18392	5631771831435264	libavcodec/adpcm.c	342
FFmpeg-20191109-00e469fb61	00e469fb61	97f778e9c5	Sat Nov 9 17:59:32 2019 +0100	avcodec/sbcdec: Fix integer overflows in sbc_synthesize_four()	18347	5711714661695488	libavcodec/sbcdec.c	227;239
FFmpeg-20191109-9ea9973959	9ea9973959	32b3c8ce7d	Sat Nov 9 17:27:19 2019 +0100	avcodec/xsubdec: fix overflow in alpha handling	18368	5702665442426880	libavcodec/xsubdec.c	130
FFmpeg-20191109-1c038c5c63	1c038c5c63	be78999266	Sat Nov 9 17:26:09 2019 +0100	avcodec/apedec: Fix integer overflow in filter_3800()	18344	5685327791915008	libavcodec/apedec.c	885
FFmpeg-20191109-1d1719a44d	1d1719a44d	14d3384cf3	Sat Nov 9 16:01:47 2019 +0100	avcodec/apedec: Fix undefined integer overflow in long_filter_ehigh_3830()	18281	5692589180715008	libavcodec/apedec.c	920
FFmpeg-20191109-114ddf6430	114ddf6430	55279d699f	Sat Nov 9 13:46:21 2019 +0100	avformat/vividas: Fix n_sb_blocks Check	18160	5758808818712576	libavformat/vividas.c	438
FFmpeg-20191101-2b655f55ea	2b655f55ea	9ee5096068	Fri Nov 1 20:12:14 2019 +0100	avcodec/truemotion2: Fix several integer overflows in tm2_low_res_block()	16196	5679842317565952	libavcodec/truemotion2.c	581
FFmpeg-20191101-9ee5096068	9ee5096068	f011572e66	Fri Nov 1 20:12:11 2019 +0100	avcodec/truemotion2: Fix several integer overflows with *Yo, *Uo, *Vo	16196	5144044274974720	libavcodec/truemotion2.c	443;616;687;701
FFmpeg-20191029-d3dee676b8	d3dee676b8	34e701ff93	Tue Oct 29 16:20:33 2019 +0100	avcodec/wmalosslessdec: Fix some integer anomalies	18401	5686380134400000	libavcodec/wmalosslessdec.c	766;987
FFmpeg-20191029-34e701ff93	34e701ff93	f17ea02001	Tue Oct 29 16:20:33 2019 +0100	avcodec/adpcm: Fix invalid shifts in ADPCM DTK	18397	5675653487132672	libavcodec/adpcm.c	1723
FFmpeg-20191029-069be4aa5d	069be4aa5d	1850c3feaa	Tue Oct 29 16:20:33 2019 +0100	avcodec/libvorbisdec: Fix insufficient input checks leading to out of array reads	outofarrayread

Found-by:continuousfuzzingprocesshttps:		libavcodec/libvorbisdec.c	64
FFmpeg-20191029-1850c3feaa	1850c3feaa	8b28aa0767	Tue Oct 29 16:20:33 2019 +0100	avcodec/g723_1dec: fix invalid shift with negative sid_gain	18395	5710313034350592	libavcodec/g723_1dec.c	677
FFmpeg-20191025-66589d9bd9	66589d9bd9	3948d80842	Fri Oct 25 00:22:33 2019 +0200	avcodec/truespeech: Fix integer overflow in truespeech_synth()	17995	5648084880588800	libavcodec/truespeech.c	254
FFmpeg-20191025-3948d80842	3948d80842	4834ec926a	Fri Oct 25 00:22:33 2019 +0200	avcodec/interplayacm: Fix integer overflows in juggle()	17994	5647123042795520	libavcodec/interplayacm.c	435
FFmpeg-20191025-42eb78059d	42eb78059d	37d8ae9da8	Fri Oct 25 00:22:33 2019 +0200	avcodec/takdec: Fix overflow with large sample rates	17899	5719753322135552	libavcodec/takdec.c	176
FFmpeg-20191020-44b73a0568	44b73a0568	a76897e19c	Sun Oct 20 19:57:51 2019 +0200	avcodec/alac: Fix integer overflow in LPC	17783	5146470595952640	libavcodec/alac.c	215
FFmpeg-20191020-a76897e19c	a76897e19c	8c69310477	Sun Oct 20 19:57:51 2019 +0200	avcodec/smacker: Fix integer overflows in pred[] in smka_decode_frame()	17782	5769672225456128	libavcodec/smacker.c	746;769
FFmpeg-20191020-7916b6863c	7916b6863c	6fdeb20817	Sun Oct 20 19:57:51 2019 +0200	avcodec/ffwavesynth: Fix integer overflows in pink noise addition	17741	5131336402075648	libavcodec/ffwavesynth.c	377;385
FFmpeg-20191020-6fdeb20817	6fdeb20817	fe63ace98e	Sun Oct 20 19:57:51 2019 +0200	avcodec/vc1_block: Fixes integer overflow in vc1_decode_i_block_adv()	17145	5667394743173120	libavcodec/vc1_block.c	846
FFmpeg-20191016-c70d547751	c70d547751	2f66e8436d	Wed Oct 16 19:17:57 2019 +0200	avcodec/sbcdec: Fix integer overflows in sbc_synthesize_eight()	17732	5663738132168704	libavcodec/sbcdec.c	270;286
FFmpeg-20191016-07732f12a4	07732f12a4	5c072c9ed7	Wed Oct 16 19:17:57 2019 +0200	avcodec/g723_1dec: Fix overflow in shift	17700	5707633436131328	libavcodec/g723_1dec.c	678
FFmpeg-20191016-5c072c9ed7	5c072c9ed7	0c61661a2c	Wed Oct 16 19:17:57 2019 +0200	avcodec/apedec: Fix integer overflow in predictor_update_3930()	17698	5728970447781888	libavcodec/apedec.c	1055
FFmpeg-20191016-0c61661a2c	0c61661a2c	6a4fdbf112	Wed Oct 16 19:17:57 2019 +0200	avcodec/g729postfilter: Fix undefined intermediate pointers	17689	5756275014500352	libavcodec/g729postfilter.c	201
FFmpeg-20191016-6a4fdbf112	6a4fdbf112	2b93f52cd6	Wed Oct 16 19:17:57 2019 +0200	avcodec/g729postfilter: Fix undefined shifts	17689	5756275014500352	libavcodec/g729postfilter.c	156;500
FFmpeg-20191016-2b93f52cd6	2b93f52cd6	ca3d8b471f	Wed Oct 16 19:17:57 2019 +0200	avcodec/lsp: Fix undefined shifts in lsp2poly()	17689	5756275014500352	libavcodec/lsp.c	108;116
FFmpeg-20191016-8695fbec57	8695fbec57	5ce3c9eadc	Wed Oct 16 19:17:57 2019 +0200	avcodec/adpcm: Fix left shifts in AV_CODEC_ID_ADPCM_EA	17683	5111690013704192	libavcodec/adpcm.c	1380
FFmpeg-20191010-a5d29812ec	a5d29812ec	5de19160a3	Thu Oct 10 14:34:20 2019 +0200	avcodec/wmaprodec: Fix cleanup on error	18023	5642535011090432	libavcodec/wmaprodec.c	1888;1906;1938;1993;2008;2023
FFmpeg-20191003-2f588ccfb7	2f588ccfb7	9b533de28e	Thu Oct 3 19:37:28 2019 +0200	avcodec/vc1_block: Fix invalid left shift in vc1_decode_p_mb()	17810	5638541240958976	libavcodec/vc1_block.c	1481
FFmpeg-20190930-675f62a202	675f62a202	056bc9393e	Mon Sep 30 22:44:43 2019 +0200	avcodec/aptx: Fix multiple shift anomalies	17719	5710508002377728	libavcodec/aptx.c	480;492;759;801;830;1044
FFmpeg-20190928-fbb314b6f2	fbb314b6f2	e75e7fe160	Sat Sep 28 18:35:27 2019 +0200	avcodec/ralf: Fix integer overflow in decode_channel()	17030	5640695838146560	libavcodec/ralf.c	300
FFmpeg-20190928-ced9a1cd0a	ced9a1cd0a	c722a69253	Sat Sep 28 18:34:53 2019 +0200	avcodec/vc1_pred: Fix invalid shifts in scaleforopp()	16964	5757853565976576	libavcodec/vc1_pred.c	191
FFmpeg-20190928-c722a69253	c722a69253	181e138da7	Sat Sep 28 18:34:52 2019 +0200	avcodec/vc1_block: Fix invalid shift with rangeredfrm	16959	5200360825683968	libavcodec/vc1_block.c	1997
FFmpeg-20190928-1e95a3e8a7	1e95a3e8a7	f63cd1963e	Sat Sep 28 17:49:00 2019 +0200	avcodec/apedec: Fix several integer overflows in predictor_update_filter() and do_apply_filter()	signedintegeroverflow:-14527961-2147483425cannotberepresentedintype'int'
		libavcodec/apedec.c	1121;1132;1282
FFmpeg-20190926-7dc0943d4a	7dc0943d4a	972a0a818f	Thu Sep 26 21:02:34 2019 +0200	avcodec/dstdec: Fix integer overflow in samples_per_frame computation	17616	5198057947267072	libavcodec/dstdec.c	37
FFmpeg-20190924-033d2c4884	033d2c4884	b30c07cc2b	Tue Sep 24 17:53:39 2019 +0200	avcodec/smacker: Fix integer overflow in signed int multiply in SMK_BLK_FILL	16958	5193905355620352	libavcodec/smacker.c	543
FFmpeg-20190924-b30c07cc2b	b30c07cc2b	0831cbfe09	Tue Sep 24 17:53:39 2019 +0200	avcodec/alac: Fix invalid shifts in 20/24 bps	16892	4880802642395136	libavcodec/alac.c	397
FFmpeg-20190924-0831cbfe09	0831cbfe09	72db18e929	Tue Sep 24 17:53:39 2019 +0200	avcodec/alac: fix undefined behavior with INT_MIN in lpc_prediction()	16786	5632818851348480	libavcodec/alac.c	222
FFmpeg-20190924-c7ccbf40ed	c7ccbf40ed	27a2f65948	Tue Sep 24 17:53:39 2019 +0200	avcodec/ffwavesynth: Fix integer overflow in timestamps	16447	5698937431785472	libavcodec/ffwavesynth.c	220
FFmpeg-20190924-cede385018	cede385018	59163731e9	Tue Sep 24 17:53:39 2019 +0200	avcodec/aacdec_fixed: Add FF_CODEC_CAP_INIT_CLEANUP	16788	5649873898045440	libavcodec/aacdec_fixed.c	461
FFmpeg-20190916-ef50cf7b32	ef50cf7b32	3ab488a540	Mon Sep 16 22:51:26 2019 +0200	avcodec/hevcdec: Fix memleak of a53_caption	15295	5675655187922944	libavcodec/hevcdec.c	3336;3529
FFmpeg-20190916-5c5575c8dc	5c5575c8dc	9fac243744	Mon Sep 16 00:53:18 2019 +0200	avformat/cdxl: Fix integer overflow in intermediate	16704	6294115603447808	libavformat/cdxl.c	131
FFmpeg-20190911-f119273649	f119273649	ec749ed222	Wed Sep 11 22:43:14 2019 +0200	avcodec/takdec: Fix integer overflow in decorrelate()	16138	5643451346976768	libavcodec/takdec.c	653
FFmpeg-20190911-ec749ed222	ec749ed222	0e4a0e962c	Wed Sep 11 22:43:14 2019 +0200	avcodec/aacps: Fix integer overflows in hybrid_synthesis()	15756	5645182051024896	libavcodec/aacps.c	414
FFmpeg-20190911-0e4a0e962c	0e4a0e962c	b6b9ac5698	Wed Sep 11 22:42:19 2019 +0200	avcodec/mpeg4videodec: Fix integer overflow in mpeg4_decode_studio_block()	16570	5173275211071488	libavcodec/mpeg4videodec.c	1826;1921
FFmpeg-20190906-413e0f2516	413e0f2516	ede15bf2e3	Fri Sep 6 22:24:50 2019 +0200	avcodec/vc1_pred: Fix refdist in scaleforopp()	16601	5656105392275456	libavcodec/vc1_pred.c	197
FFmpeg-20190906-722fd46965	722fd46965	aef24efb0c	Fri Sep 6 22:06:12 2019 +0200	avcodec/vorbisdec: fix FASTDIV usage for vr_type == 2	16924	5157893162139648	libavcodec/vorbisdec.c	1513
FFmpeg-20190905-9d3ddef519	9d3ddef519	43b3412631	Thu Sep 5 19:45:53 2019 +0200	avcodec/apedec: Fix 32bit int overflow in do_apply_filter()	16280	5123442566758400	libavcodec/apedec.c	1266
FFmpeg-20190902-4778407ab3	4778407ab3	0ee886988e	Mon Sep 2 21:37:18 2019 +0200	avcodec/ralf: fix undefined shift in extend_code()	16147	5658392722407424	libavcodec/ralf.c	220
FFmpeg-20190902-0ee886988e	0ee886988e	361b3c873e	Mon Sep 2 21:37:18 2019 +0200	avcodec/ralf: fix undefined shift	16145	5146671058518016	libavcodec/ralf.c	300
FFmpeg-20190902-8ae5d2cbb2	8ae5d2cbb2	64ac8a6e69	Mon Sep 2 21:37:18 2019 +0200	vcodec/apedec: Fix integer overflow in filter_3800()	16270	5732438816325632	libavcodec/apedec.c	842
FFmpeg-20190902-64ac8a6e69	64ac8a6e69	6b57a294a3	Mon Sep 2 21:37:18 2019 +0200	avcodec/apedec: Fix integer overflow in filter_fast_3320()	16139	5663911036059648	libavcodec/apedec.c	828
FFmpeg-20190831-cc78783ce5	cc78783ce5	5a3dee65d4	Sat Aug 31 18:34:05 2019 +0200	avcodec/truemotion2: Fix multiple integer overflows in tm2_null_res_block()	16196	5636723419119616	libavcodec/truemotion2.c	619;630
FFmpeg-20190831-679f340890	679f340890	ce1fcc8ced	Sat Aug 31 18:34:05 2019 +0200	avutil/mathematics: Fix 2 overflows in av_add_stable()	16022	5759796759756800	libavutil/mathematics.c	198;206
FFmpeg-20190829-7e9aecc9f3	7e9aecc9f3	dea2591d4f	Thu Aug 29 15:57:54 2019 +0200	avcodec/tta: Fix integer overflow in prediction	16038	5646109705240576	libavcodec/tta.c	227;261;334;358
FFmpeg-20190823-ae3d6a337a	ae3d6a337a	1c9a56b139	Fri Aug 23 22:26:50 2019 +0200	avcodec/alac: Fix multiple integer overflows in lpc_prediction()	signedintegeroverflow:-1500363496+-1295351808cannotberepresentedintype'int'
		libavcodec/alac.c	171;208;222
FFmpeg-20190821-661a9b274b	661a9b274b	d7866bf527	Wed Aug 21 01:21:27 2019 +0200	avcodec/alsdec: Fix integer overflow in decode_var_block_data()	16413	5651206856245248	libavcodec/alsdec.c	951
FFmpeg-20190815-cdea0206ef	cdea0206ef	c4a88fb546	Thu Aug 15 01:26:21 2019 +0200	avcodec/ffwavesynth: Fixes invalid shift with pink noise seeking	16242	5738550670131200	libavcodec/ffwavesynth.c	220
FFmpeg-20190815-c4a88fb546	c4a88fb546	5974463767	Thu Aug 15 01:26:21 2019 +0200	avcodec/ffwavesynth: Fix integer overflow for some corner case values	16000	5145977817661440	libavcodec/ffwavesynth.c	301
FFmpeg-20190811-52b564ef13	52b564ef13	e8bb949ade	Sun Aug 11 19:13:21 2019 +0200	avformat/vividas: Fix infinite loop in header parser	16010	5638616102993920	libavformat/vividas.c	546
FFmpeg-20190811-e8bb949ade	e8bb949ade	fad3ec89b7	Sun Aug 11 19:13:21 2019 +0200	avcodec/mpc8: Fix 32bit mask/enum	15817	5636626409062400	libavcodec/mpc8.c	62
FFmpeg-20190811-fad3ec89b7	fad3ec89b7	ce65232406	Sun Aug 11 19:13:21 2019 +0200	avcodec/alsdec: Fix integer overflows of raw_samples in decode_var_block_data()	16015	5666552818434048	libavcodec/alsdec.c	918;930
FFmpeg-20190811-ce65232406	ce65232406	02346292a3	Sun Aug 11 19:13:21 2019 +0200	avcodec/alsdec: Fix integer overflow of raw_samples in decode_blocks()	15708	5067890362941440	libavcodec/alsdec.c	1175
FFmpeg-20190811-02346292a3	02346292a3	70432eac0b	Sun Aug 11 19:13:21 2019 +0200	avcodec/alsdec: fix mantisse shift	16039	5656825657032704	libavcodec/alsdec.c	1404
FFmpeg-20190811-c9415e815a	c9415e815a	b153ba1c2e	Sun Aug 11 19:13:21 2019 +0200	avcodec/vc1_block: Fix invalid shifts in vc1_decode_i_blocks()	15299	5660922678345728	libavcodec/vc1_block.c	2602
FFmpeg-20190811-b153ba1c2e	b153ba1c2e	da93e2b142	Sun Aug 11 19:13:21 2019 +0200	avcodec/vc1_block: fix invalid shift in vc1_decode_p_mb()	15294	5733921754447872	libavcodec/vc1_block.c	1378
FFmpeg-20190811-da93e2b142	da93e2b142	1ee863a7b0	Sun Aug 11 19:13:21 2019 +0200	avcodec/aacdec_template: fix integer overflow in imdct_and_windowing()	15418	5685269069561856	libavcodec/aacdec_template.c	2659
FFmpeg-20190805-549fcba8fc	549fcba8fc	3c06ba1716	Mon Aug 5 17:54:24 2019 +0200	avcodec/dirac_parser: Fix overflow in dts	15568	5634719611355136	libavcodec/dirac_parser.c	212
FFmpeg-20190805-3c06ba1716	3c06ba1716	ccca484324	Mon Aug 5 17:54:24 2019 +0200	avcodec/ralf: Fix undefined pointer in decode_channel()	16203	5086088934195200	libavcodec/ralf.c	286
FFmpeg-20190805-ccca484324	ccca484324	5a5f12e3b3	Mon Aug 5 17:54:24 2019 +0200	avcodec/ralf: Fix integer overflow in apply_lpc()	16203	5086088934195200	libavcodec/ralf.c	323
FFmpeg-20190805-76133d7c8b	76133d7c8b	58e084bd2c	Mon Aug 5 17:54:24 2019 +0200	avformat/vividas: Fix memleak of AVIOContext in track_header()	16127	5649290914955264	libavformat/vividas.c	375
FFmpeg-20190805-392c028cd2	392c028cd2	99a172f3f4	Mon Aug 5 17:50:27 2019 +0200	avcodec/apedec: Fix 2 signed overflows	signedintegeroverflow:2049431315+262759074cannotberepresentedintype'int'
		libavcodec/apedec.c	589;836
FFmpeg-20190803-5dc94924d0	5dc94924d0	c3ef24d9ba	Sat Aug 3 17:44:23 2019 +0200	avcodec/clearvideo: fix invalid shift in tile size check	15631	5690110605000704	libavcodec/clearvideo.c	665
FFmpeg-20190731-42a2edcc1d	42a2edcc1d	6dfda35dd2	Wed Jul 31 20:35:07 2019 +0200	tools/target_dec_fuzzer: fix memleak of extradata	15535	5692162424963072	tools/target_dec_fuzzer.c	201
FFmpeg-20190731-6dfda35dd2	6dfda35dd2	f31ed8f3b0	Wed Jul 31 20:35:07 2019 +0200	avcodec/vc1_pred: Fix invalid shift in scaleforsame()	15531	5759556258365440	libavcodec/vc1_pred.c	178
FFmpeg-20190731-f31ed8f3b0	f31ed8f3b0	9a353ea876	Wed Jul 31 20:35:07 2019 +0200	avcodec/vc1_block: Fix integer overflow in ff_vc1_pred_dc()	15430	5735424087031808	libavcodec/vc1_block.c	430;445
FFmpeg-20190731-9a353ea876	9a353ea876	1aad8937f7	Wed Jul 31 20:35:07 2019 +0200	avcodec/truemotion2: Fix several integer overflows in tm2_motion_block()	signedintegeroverflow:13701388--2134868270cannotberepresentedintype'int'

Found-by:continuousfuzzingprocesshttps:		libavcodec/truemotion2.c	764
FFmpeg-20190731-267eb2ab7f	267eb2ab7f	da5039415c	Wed Jul 31 20:35:07 2019 +0200	avcodec/apedec: Fix multiple integer overflows and undefined behaviorin filter_3800()	signedintegeroverflow:-15091694*167cannotberepresentedintype'int'
		libavcodec/apedec.c	859;881;902
FFmpeg-20190725-923d5c489f	923d5c489f	73afea3ccc	Thu Jul 25 00:06:10 2019 +0200	avcodec/utils: fix leak of subtitle_header on error path	15528	5735993371525120	libavcodec/utils.c	1041
FFmpeg-20190721-b880b3b236	b880b3b236	9cd0d94f59	Sun Jul 21 11:26:36 2019 +0200	avcodec/alsdec: fix undefined shift in multiply()	15564	5701655938465792	libavcodec/alsdec.c	1416
FFmpeg-20190721-9cd0d94f59	9cd0d94f59	240bf0e596	Sun Jul 21 11:26:36 2019 +0200	avcodec/alsdec: Fix 2 integer overflows	15402	5755426823471104	libavcodec/alsdec.c	507;980
FFmpeg-20190721-240bf0e596	240bf0e596	0af08cb803	Sun Jul 21 11:26:35 2019 +0200	avcodec/apedec: Fix various integer overflows	leftshiftof65312by16placescannotberepresentedintype'int'
		libavcodec/apedec.c	554;1130;1143;1229
FFmpeg-20190721-0af08cb803	0af08cb803	54bd47f861	Sun Jul 21 11:26:35 2019 +0200	avcodec/apedec: Fix multiple integer overflows in predictor_update_filter()	15251	5651742252859392	libavcodec/apedec.c	1142
FFmpeg-20190719-6ebbfb377f	6ebbfb377f	7d3581e6bb	Fri Jul 19 21:42:38 2019 +0200	avcodec/agm: Fix overflow of signed shift	15328	5637545171353600	libavcodec/agm.c	918
FFmpeg-20190719-b789ebf681	b789ebf681	c5f265bb24	Fri Jul 19 21:42:38 2019 +0200	avcodec/h264_cavlc: Fix integer overflows with motion vector residual addition	14794	5677380695228416	libavcodec/h264_cavlc.c	923;977;1012;1050
FFmpeg-20190717-2d900d8fe0	2d900d8fe0	f6d1b18b3d	Wed Jul 17 23:18:50 2019 +0200	avcodec/dnxhd_parser: Fix parser when input does not have nicely sized packets	15522	5747756078989312	libavcodec/dnxhd_parser.c	79
FFmpeg-20190714-62d10ec35c	62d10ec35c	84669b1872	Sun Jul 14 22:17:43 2019 +0200	avformat/vividas: Fixes overflow in shift in recover_key()	15365	5716153105645568	libavformat/vividas.c	115
FFmpeg-20190713-1dbb67d39b	1dbb67d39b	60e6db2f5b	Sat Jul 13 14:42:57 2019 +0200	avcodec/mpc8: Fixes invalid shift in mpc8_decode_frame()	15561	5758130404720640	libavcodec/mpc8.c	364
FFmpeg-20190708-019d729039	019d729039	1bb3b3f11c	Mon Jul 8 10:00:41 2019 +0200	avcodec/ilbcdec: Simplify use of unsigned and fix more undefined overflows	15415	5712074128228352	libavcodec/ilbcdec.c	724;745
FFmpeg-20190708-14fcf42958	14fcf42958	17209e48e2	Mon Jul 8 09:54:55 2019 +0200	avcodec/rv10: Fix integer overflow in aspect ratio compare	15368	5681657136283648	libavcodec/rv10.c	388
FFmpeg-20190708-2bbea155bf	2bbea155bf	7b2ebf89a4	Mon Jul 8 09:49:45 2019 +0200	avcodec/4xm: Fix signed integer overflows in idct()	15310	5737051745419264	libavcodec/4xm.c	158
FFmpeg-20190708-ae021c1239	ae021c1239	85cbd042ff	Mon Jul 8 09:41:47 2019 +0200	avcodec/qdm2: Do not read out of array in fix_coding_method_array()	15339	5749441484554240	libavcodec/qdm2.c	408
FFmpeg-20190708-85cbd042ff	85cbd042ff	b5f2cfd2ad	Mon Jul 8 09:38:05 2019 +0200	avcodec/simple_idct_template: Fix integer overflow in idctSparseColAdd()	15421	5669209314426880	libavcodec/simple_idct_template.c	288
FFmpeg-20190708-b5f2cfd2ad	b5f2cfd2ad	7b114d7687	Mon Jul 8 09:38:04 2019 +0200	avcodec/simple_idct_template: Fix integer overflow in idctSparseCol()	15406	5700646528876544	libavcodec/simple_idct_template.c	312
FFmpeg-20190708-37708cbae8	37708cbae8	79204a1fc8	Mon Jul 8 08:44:24 2019 +0200	avcodec/flicvideo: Fix off by 1 error in flic_decode_frame_24BPP()	15360	5653837190266880	libavcodec/flicvideo.c	900
FFmpeg-20190706-5f64f6058e	5f64f6058e	7f527021df	Sat Jul 6 22:50:21 2019 +0200	avcodec/alsdec: Fix integer overflow with buffer number	15290	5738074249625600	libavcodec/alsdec.c	1993
FFmpeg-20190706-7f527021df	7f527021df	0794494c8f	Sat Jul 6 22:50:21 2019 +0200	avcodec/alsdec: Fixes signed integer overflow in LSB addition	15281	5744458785619968	libavcodec/alsdec.c	867
FFmpeg-20190706-a3bd4b260e	a3bd4b260e	51f6870c37	Sat Jul 6 22:50:21 2019 +0200	avcodec/alsdec: Fix integer overflow with shifting samples	15283	5692700268953600	libavcodec/alsdec.c	1033
FFmpeg-20190706-51f6870c37	51f6870c37	e131568752	Sat Jul 6 22:50:21 2019 +0200	avcodec/alsdec: Fix undefined behavior in decode_rice()	15279	5700665621348352	libavcodec/alsdec.c	487
FFmpeg-20190706-e131568752	e131568752	eb33be188d	Sat Jul 6 22:50:21 2019 +0200	avcodec/alsdec: Fixes invalid shifts in read_var_block_data() and INTERLEAVE_OUTPUT()	15275	5742361767837696	libavcodec/alsdec.c	767;779;1799
FFmpeg-20190630-c692051252	c692051252	3d4f4f4a15	Sun Jun 30 17:52:13 2019 +0200	avcodec/hevc_ps: Fix integer overflow with num_tile_rows and num_tile_columns	14880	5130977304641536	libavcodec/hevc_ps.c;libavcodec/hevc_ps.h	1584;347
FFmpeg-20190629-89b96900fa	89b96900fa	8d8b8c4ac6	Sat Jun 29 19:22:19 2019 +0200	avcodec/m101: Fix off be 2 error	15263	5728999453491200	libavcodec/m101.c	61
FFmpeg-20190626-f30be1ec98	f30be1ec98	55557c6124	Wed Jun 26 21:31:29 2019 +0200	avcodec/alsdec: Fix invalid shift in multiply()	15292	5768533318828032	libavcodec/alsdec.c	1379
FFmpeg-20190626-55557c6124	55557c6124	2db7a3bc4a	Wed Jun 26 21:29:35 2019 +0200	avcodec/4xm: Fix vlc memleak	15297	5746203548975104	libavcodec/4xm.c	697
FFmpeg-20190626-ebccd2f778	ebccd2f778	2921b45a38	Wed Jun 26 21:26:04 2019 +0200	avcodec/tta: Fix undefined shift	15256	5738691617619968	libavcodec/tta.c	372
FFmpeg-20190626-2921b45a38	2921b45a38	d57f6606eb	Wed Jun 26 21:25:56 2019 +0200	avcodec/qdmc: Fix integer overflows in PRNG	15254	5698137026461696	libavcodec/qdmc.c	577
FFmpeg-20190626-7a072fbcc4	7a072fbcc4	62ad08cef9	Wed Jun 26 19:05:29 2019 +0200	avcodec/binkdsp: Fix integer overflows in idct	15265	5088311799971840	libavcodec/binkdsp.c	33
FFmpeg-20190626-62ad08cef9	62ad08cef9	1889e3166c	Wed Jun 26 19:05:29 2019 +0200	avcodec/bink: Fix integer overflow in unquantize_dct_coeffs()	15265	5088311799971840	libavcodec/bink.c	702
FFmpeg-20190625-bd3672ba75	bd3672ba75	5ea7f20500	Tue Jun 25 13:30:09 2019 +0200	avformat/img2dec: Fix probe_buffer leak in ff_img_read_header()	15171	5683881644130304	libavformat/img2dec.c	356
FFmpeg-20190625-07ffe94c17	07ffe94c17	f8f5668df5	Tue Jun 25 13:30:09 2019 +0200	avcodec/fitsdec: Fix division by 0 in size check	15210	5746033243455488	libavcodec/fitsdec.c	143
FFmpeg-20190625-f8f5668df5	f8f5668df5	3aecd01704	Tue Jun 25 13:30:09 2019 +0200	avcodec/aacpsdsp_template: Fix integer overflow in ps_hybrid_analysis_c()	14807	564925382682214	libavcodec/aacpsdsp_template.c	54
FFmpeg-20190623-92e8db532c	92e8db532c	ffa64a4db8	Sun Jun 23 10:46:49 2019 +0200	avcodec/iff: Fix mask_buf / mask_palbuf leak	15372	5708881759567872	libavcodec/iff.c	371
